# MANE Select GRCh38 v1.5: every gene, symbol and HGNC id.
# source MANE.GRCh38.v1.5.summary.txt.gz sha256 d10ace2720681a3b2e0eefd9da4f551274a6b4141ac9bfd6a2565dfb6e9ad55c
symbol	hgnc_id
ARHGAP45	HGNC:17102
ARHGAP5	HGNC:675
ARHGAP6	HGNC:676
ARHGAP8	HGNC:677
ARHGAP9	HGNC:14130
ARHGDIA	HGNC:678
ARHGDIB	HGNC:679
ARHGDIG	HGNC:680
ARHGEF1	HGNC:681
ARHGEF10	HGNC:14103
ARHGEF10L	HGNC:25540
ARHGEF11	HGNC:14580
ARHGEF12	HGNC:14193
ARHGEF15	HGNC:15590
ARHGEF16	HGNC:15515
ARHGEF17	HGNC:21726
ARHGEF18	HGNC:17090
ARHGEF19	HGNC:26604
ARHGEF2	HGNC:682
ARHGEF25	HGNC:30275
ARHGEF26	HGNC:24490
ARHGEF28	HGNC:30322
ARHGEF3	HGNC:683
ARHGEF33	HGNC:37252
ARHGEF35	HGNC:33846
ARHGEF37	HGNC:34430
ARHGEF38	HGNC:25968
ARHGEF39	HGNC:25909
ARHGEF4	HGNC:684
ARHGEF40	HGNC:25516
ARHGEF5	HGNC:13209
ARHGEF6	HGNC:685
ARHGEF7	HGNC:15607
ARHGEF9	HGNC:14561
ARID1A	HGNC:11110
ARID1B	HGNC:18040
ARID2	HGNC:18037
ARID3A	HGNC:3031
ARID3B	HGNC:14350
ARID3C	HGNC:21209
ARID4A	HGNC:9885
ARID4B	HGNC:15550
ARID5A	HGNC:17361
ARID5B	HGNC:17362
ARIH1	HGNC:689
ARIH2	HGNC:690
ARK2C	HGNC:31696
ARK2N	HGNC:28172
ARL1	HGNC:692
ARL10	HGNC:22042
ARL11	HGNC:24046
ARL13A	HGNC:31709
ARL13B	HGNC:25419
ARL14	HGNC:22974
ARL14EP	HGNC:26798
ARL14EPL	HGNC:44201
ARL15	HGNC:25945
ARL16	HGNC:27902
ARL17A	HGNC:24096
ARL17B	HGNC:32387
ARL2	HGNC:693
ARL2BP	HGNC:17146
ARL3	HGNC:694
ARL4A	HGNC:695
ARL4C	HGNC:698
ARL4D	HGNC:656
ARL5A	HGNC:696
ARL5B	HGNC:23052
ARL5C	HGNC:31111
ARL6	HGNC:13210
ARL6IP1	HGNC:697
ARL6IP4	HGNC:18076
ARL6IP5	HGNC:16937
ARL6IP6	HGNC:24048
ARL8A	HGNC:25192
ARL8B	HGNC:25564
ARL9	HGNC:23592
ARLN	HGNC:19225
ARMC1	HGNC:17684
ARMC10	HGNC:21706
ARMC12	HGNC:21099
ARMC2	HGNC:23045
ARMC3	HGNC:30964
ARMC5	HGNC:25781
ARMC6	HGNC:25049
ARMC7	HGNC:26168
ARMC8	HGNC:24999
ARMC9	HGNC:20730
ARMCX1	HGNC:18073
ARMCX2	HGNC:16869
ARMCX3	HGNC:24065
ARMCX4	HGNC:28615
ARMCX5	HGNC:25772
ARMCX6	HGNC:26094
ARMH1	HGNC:34345
ARMH2	HGNC:49394
ARMH3	HGNC:25788
ARMH4	HGNC:19846
ARMS2	HGNC:32685
ARNT	HGNC:700
ARNT2	HGNC:16876
ARPC1A	HGNC:703
ARPC1B	HGNC:704
ARPC2	HGNC:705
ARPC3	HGNC:706
ARPC4	HGNC:707
ARPC5	HGNC:708
ARPC5L	HGNC:23366
ARPIN	HGNC:28782
ARPP19	HGNC:16967
ARPP21	HGNC:16968
ARR3	HGNC:710
ARRB1	HGNC:711
ARRB2	HGNC:712
ARRDC1	HGNC:28633
ARRDC2	HGNC:25225
ARRDC3	HGNC:29263
ARRDC4	HGNC:28087
ARRDC5	HGNC:31407
ARSA	HGNC:713
ARSB	HGNC:714
ARSD	HGNC:717
ARSF	HGNC:721
ARSG	HGNC:24102
ARSH	HGNC:32488
ARSI	HGNC:32521
ARSJ	HGNC:26286
ARSK	HGNC:25239
ARSL	HGNC:719
ART1	HGNC:723
ART3	HGNC:725
ART4	HGNC:726
ART5	HGNC:24049
ARTN	HGNC:727
ARV1	HGNC:29561
ARVCF	HGNC:728
ARX	HGNC:18060
AS3MT	HGNC:17452
ASAH1	HGNC:735
ASAH2	HGNC:18860
ASAH2B	HGNC:23456
ASAP1	HGNC:2720
ASAP2	HGNC:2721
ASAP3	HGNC:14987
ASB1	HGNC:16011
ASB10	HGNC:17185
ASB11	HGNC:17186
ASB12	HGNC:19763
ASB13	HGNC:19765
ASB14	HGNC:19766
ASB15	HGNC:19767
ASB16	HGNC:19768
ASB17	HGNC:19769
ASB18	HGNC:19770
ASB2	HGNC:16012
ASB3	HGNC:16013
ASB4	HGNC:16009
ASB5	HGNC:17180
ASB6	HGNC:17181
ASB7	HGNC:17182
ASB8	HGNC:17183
ASB9	HGNC:17184
ASCC1	HGNC:24268
ASCC2	HGNC:24103
ASCC3	HGNC:18697
ASCL1	HGNC:738
ASCL2	HGNC:739
ASCL3	HGNC:740
ASCL4	HGNC:24311
ASCL5	HGNC:33169
ASDURF	HGNC:53619
ASF1A	HGNC:20995
ASF1B	HGNC:20996
ASGR1	HGNC:742
ASGR2	HGNC:743
ASH1L	HGNC:19088
ASH2L	HGNC:744
ASIC1	HGNC:100
ASIC2	HGNC:99
ASIC3	HGNC:101
ASIC4	HGNC:21263
ASIC5	HGNC:17537
ASIP	HGNC:745
ASL	HGNC:746
ASMT	HGNC:750
ASMTL	HGNC:751
ASNS	HGNC:753
ASNSD1	HGNC:24910
ASPA	HGNC:756
ASPDH	HGNC:33856
ASPG	HGNC:20123
ASPH	HGNC:757
ASPHD1	HGNC:27380
ASPHD2	HGNC:30437
ASPM	HGNC:19048
ASPN	HGNC:14872
ASPRV1	HGNC:26321
ASPSCR1	HGNC:13825
ASRGL1	HGNC:16448
ASS1	HGNC:758
ASTE1	HGNC:25021
ASTL	HGNC:31704
ASTN1	HGNC:773
ASTN2	HGNC:17021
ASXL1	HGNC:18318
ASXL2	HGNC:23805
ASXL3	HGNC:29357
ASZ1	HGNC:1350
ATAD1	HGNC:25903
ATAD2	HGNC:30123
ATAD2B	HGNC:29230
ATAD3A	HGNC:25567
ATAD3B	HGNC:24007
ATAD3C	HGNC:32151
ATAD5	HGNC:25752
ATAT1	HGNC:21186
ATCAY	HGNC:779
ATE1	HGNC:782
ATF1	HGNC:783
ATF2	HGNC:784
ATF3	HGNC:785
ATF4	HGNC:786
ATF5	HGNC:790
ATF6	HGNC:791
ATF6B	HGNC:2349
ATF7	HGNC:792
ATF7IP	HGNC:20092
ATF7IP2	HGNC:20397
ATG10	HGNC:20315
ATG101	HGNC:25679
ATG12	HGNC:588
ATG13	HGNC:29091
ATG14	HGNC:19962
ATG16L1	HGNC:21498
ATG16L2	HGNC:25464
ATG2A	HGNC:29028
ATG2B	HGNC:20187
ATG3	HGNC:20962
ATG4A	HGNC:16489
ATG4B	HGNC:20790
ATG4C	HGNC:16040
ATG4D	HGNC:20789
ATG5	HGNC:589
ATG7	HGNC:16935
ATG9A	HGNC:22408
ATG9B	HGNC:21899
ATIC	HGNC:794
ATL1	HGNC:11231
ATL2	HGNC:24047
ATL3	HGNC:24526
ATM	HGNC:795
ATMIN	HGNC:29034
ATN1	HGNC:3033
ATOH1	HGNC:797
ATOH7	HGNC:13907
ATOH8	HGNC:24126
ATOSA	HGNC:25609
ATOSB	HGNC:25666
ATOX1	HGNC:798
ATP10A	HGNC:13542
ATP10B	HGNC:13543
ATP10D	HGNC:13549
ATP11A	HGNC:13552
ATP11B	HGNC:13553
ATP11C	HGNC:13554
ATP12A	HGNC:13816
ATP13A1	HGNC:24215
ATP13A2	HGNC:30213
ATP13A3	HGNC:24113
ATP13A4	HGNC:25422
ATP13A5	HGNC:31789
ATP1A1	HGNC:799
ATP1A2	HGNC:800
ATP1A3	HGNC:801
ATP1A4	HGNC:14073
ATP1B1	HGNC:804
ATP1B2	HGNC:805
ATP1B3	HGNC:806
ATP1B4	HGNC:808
ATP23	HGNC:29452
ATP2A1	HGNC:811
ATP2A2	HGNC:812
ATP2A3	HGNC:813
ATP2B1	HGNC:814
ATP2B2	HGNC:815
ATP2B3	HGNC:816
ATP2B4	HGNC:817
ATP2C1	HGNC:13211
ATP2C2	HGNC:29103
ATP4A	HGNC:819
ATP4B	HGNC:820
ATP5F1A	HGNC:823
ATP5F1B	HGNC:830
ATP5F1C	HGNC:833
ATP5F1D	HGNC:837
ATP5F1E	HGNC:838
ATP5IF1	HGNC:871
ATP5MC1	HGNC:841
ATP5MC2	HGNC:842
ATP5MC3	HGNC:843
ATP5ME	HGNC:846
ATP5MF	HGNC:848
ATP5MG	HGNC:14247
ATP5MGL	HGNC:13213
ATP5MJ	HGNC:1188
ATP5MK	HGNC:30889
ATP5PB	HGNC:840
ATP5PD	HGNC:845
ATP5PF	HGNC:847
ATP5PO	HGNC:850
ATP6AP1	HGNC:868
ATP6AP2	HGNC:18305
ATP6V0A1	HGNC:865
ATP6V0A2	HGNC:18481
ATP6V0A4	HGNC:866
ATP6V0B	HGNC:861
ATP6V0C	HGNC:855
ATP6V0D1	HGNC:13724
ATP6V0D2	HGNC:18266
ATP6V0E1	HGNC:863
ATP6V0E2	HGNC:21723
ATP6V1A	HGNC:851
ATP6V1B1	HGNC:853
ATP6V1B2	HGNC:854
ATP6V1C1	HGNC:856
ATP6V1C2	HGNC:18264
ATP6V1D	HGNC:13527
ATP6V1E1	HGNC:857
ATP6V1E2	HGNC:18125
ATP6V1F	HGNC:16832
ATP6V1G1	HGNC:864
ATP6V1G2	HGNC:862
ATP6V1G3	HGNC:18265
ATP6V1H	HGNC:18303
ATP7A	HGNC:869
ATP7B	HGNC:870
ATP8A1	HGNC:13531
ATP8A2	HGNC:13533
ATP8B1	HGNC:3706
ATP8B2	HGNC:13534
ATP8B3	HGNC:13535
ATP8B4	HGNC:13536
ATP9A	HGNC:13540
ATP9B	HGNC:13541
ATPAF1	HGNC:18803
ATPAF2	HGNC:18802
ATPSCKMT	HGNC:27029
ATR	HGNC:882
ATRAID	HGNC:24090
ATRIP	HGNC:33499
ATRN	HGNC:885
ATRNL1	HGNC:29063
ATRX	HGNC:886
ATXN1	HGNC:10548
ATXN10	HGNC:10549
ATXN1L	HGNC:33279
ATXN2	HGNC:10555
ATXN2L	HGNC:31326
ATXN3	HGNC:7106
ATXN3L	HGNC:24173
ATXN7	HGNC:10560
ATXN7L1	HGNC:22210
ATXN7L2	HGNC:28713
ATXN7L3	HGNC:25416
ATXN7L3B	HGNC:37931
ATXN8OS	HGNC:10561
AUH	HGNC:890
AUNIP	HGNC:28363
AUP1	HGNC:891
AURKA	HGNC:11393
AURKAIP1	HGNC:24114
AURKB	HGNC:11390
AURKC	HGNC:11391
AUTS2	HGNC:14262
AVEN	HGNC:13509
AVIL	HGNC:14188
AVL9	HGNC:28994
AVP	HGNC:894
AVPI1	HGNC:30898
AVPR1A	HGNC:895
AVPR1B	HGNC:896
AVPR2	HGNC:897
AWAT1	HGNC:23252
AWAT2	HGNC:23251
AXDND1	HGNC:26564
AXIN1	HGNC:903
AXIN2	HGNC:904
AXL	HGNC:905
AZGP1	HGNC:910
AZI2	HGNC:24002
AZIN1	HGNC:16432
AZIN2	HGNC:29957
AZU1	HGNC:913
B2M	HGNC:914
B3GALNT1	HGNC:918
B3GALNT2	HGNC:28596
B3GALT1	HGNC:916
B3GALT2	HGNC:917
B3GALT4	HGNC:919
B3GALT5	HGNC:920
B3GALT6	HGNC:17978
B3GALT9	HGNC:53652
B3GAT1	HGNC:921
B3GAT2	HGNC:922
B3GAT3	HGNC:923
B3GLCT	HGNC:20207
B3GNT2	HGNC:15629
B3GNT3	HGNC:13528
B3GNT4	HGNC:15683
B3GNT5	HGNC:15684
B3GNT6	HGNC:24141
B3GNT7	HGNC:18811
B3GNT8	HGNC:24139
B3GNT9	HGNC:28714
B4GALNT1	HGNC:4117
B4GALNT2	HGNC:24136
B4GALNT3	HGNC:24137
B4GALNT4	HGNC:26315
B4GALT1	HGNC:924
B4GALT2	HGNC:925
B4GALT3	HGNC:926
B4GALT4	HGNC:927
B4GALT5	HGNC:928
B4GALT6	HGNC:929
B4GALT7	HGNC:930
B4GAT1	HGNC:15685
B9D1	HGNC:24123
B9D2	HGNC:28636
BAALC	HGNC:14333
BAAT	HGNC:932
BABAM1	HGNC:25008
BABAM2	HGNC:1106
BACC1	HGNC:28737
BACE1	HGNC:933
BACE1-AS	HGNC:37125
BACE2	HGNC:934
BACH1	HGNC:935
BACH2	HGNC:14078
BAD	HGNC:936
BAG1	HGNC:937
BAG2	HGNC:938
BAG3	HGNC:939
BAG4	HGNC:940
BAG5	HGNC:941
BAG6	HGNC:13919
BAHCC1	HGNC:29279
BAHD1	HGNC:29153
BAIAP2	HGNC:947
BAIAP2L1	HGNC:21649
BAIAP2L2	HGNC:26203
BAIAP3	HGNC:948
BAK1	HGNC:949
BAMBI	HGNC:30251
BANF1	HGNC:17397
BANF2	HGNC:16172
BANK1	HGNC:18233
BANP	HGNC:13450
BAP1	HGNC:950
BARD1	HGNC:952
BARHL1	HGNC:953
BARHL2	HGNC:954
BARX1	HGNC:955
BARX2	HGNC:956
BASP1	HGNC:957
BATF	HGNC:958
BATF2	HGNC:25163
BATF3	HGNC:28915
BAX	HGNC:959
BAZ1A	HGNC:960
BAZ1B	HGNC:961
BAZ2A	HGNC:962
BAZ2B	HGNC:963
BBC3	HGNC:17868
BBIP1	HGNC:28093
BBLN	HGNC:17823
BBOF1	HGNC:19855
BBOX1	HGNC:964
BBS1	HGNC:966
BBS10	HGNC:26291
BBS12	HGNC:26648
BBS2	HGNC:967
BBS4	HGNC:969
BBS5	HGNC:970
BBS7	HGNC:18758
BBS9	HGNC:30000
BBX	HGNC:14422
BCAM	HGNC:6722
BCAN	HGNC:23059
BCAP29	HGNC:24131
BCAP31	HGNC:16695
BCAR1	HGNC:971
BCAR3	HGNC:973
BCAS1	HGNC:974
BCAS2	HGNC:975
BCAS3	HGNC:14347
BCAS4	HGNC:14367
BCAT1	HGNC:976
BCAT2	HGNC:977
BCCIP	HGNC:978
BCDIN3D	HGNC:27050
BCHE	HGNC:983
BCKDHA	HGNC:986
BCKDHB	HGNC:987
BCKDK	HGNC:16902
BCL10	HGNC:989
BCL11A	HGNC:13221
BCL11B	HGNC:13222
BCL2	HGNC:990
BCL2A1	HGNC:991
BCL2L1	HGNC:992
BCL2L10	HGNC:993
BCL2L11	HGNC:994
BCL2L12	HGNC:13787
BCL2L13	HGNC:17164
BCL2L14	HGNC:16657
BCL2L15	HGNC:33624
BCL2L2	HGNC:995
BCL3	HGNC:998
BCL6	HGNC:1001
BCL6B	HGNC:1002
BCL7A	HGNC:1004
BCL7B	HGNC:1005
BCL7C	HGNC:1006
BCL9	HGNC:1008
BCL9L	HGNC:23688
BCLAF1	HGNC:16863
BCLAF3	HGNC:27413
BCO1	HGNC:13815
BCO2	HGNC:18503
BCOR	HGNC:20893
BCORL1	HGNC:25657
BCR	HGNC:1014
BCS1L	HGNC:1020
BDH1	HGNC:1027
BDH2	HGNC:32389
BDKRB1	HGNC:1029
BDKRB2	HGNC:1030
BDNF	HGNC:1033
BDP1	HGNC:13652
BEAN1	HGNC:24160
BECN1	HGNC:1034
BECN2	HGNC:38606
BEGAIN	HGNC:24163
BEND2	HGNC:28509
BEND3	HGNC:23040
BEND4	HGNC:23815
BEND5	HGNC:25668
BEND6	HGNC:20871
BEND7	HGNC:23514
BEST1	HGNC:12703
BEST2	HGNC:17107
BEST3	HGNC:17105
BEST4	HGNC:17106
BET1	HGNC:14562
BET1L	HGNC:19348
BEX1	HGNC:1036
BEX2	HGNC:30933
BEX3	HGNC:13388
BEX4	HGNC:25475
BEX5	HGNC:27990
BFAR	HGNC:17613
BFSP1	HGNC:1040
BFSP2	HGNC:1041
BGLAP	HGNC:1043
BGN	HGNC:1044
BHLHA15	HGNC:22265
BHLHA9	HGNC:35126
BHLHE22	HGNC:11963
BHLHE23	HGNC:16093
BHLHE40	HGNC:1046
BHLHE41	HGNC:16617
BHMT	HGNC:1047
BHMT2	HGNC:1048
BICC1	HGNC:19351
BICD1	HGNC:1049
BICD2	HGNC:17208
BICDL1	HGNC:28095
BICDL2	HGNC:33584
BICRA	HGNC:4332
BICRAL	HGNC:21111
BID	HGNC:1050
BIK	HGNC:1051
BIN1	HGNC:1052
BIN2	HGNC:1053
BIN3	HGNC:1054
BIRC2	HGNC:590
BIRC3	HGNC:591
BIRC5	HGNC:593
BIRC6	HGNC:13516
BIRC7	HGNC:13702
BIVM	HGNC:16034
BLACAT1	HGNC:48597
BLCAP	HGNC:1055
BLID	HGNC:33495
BLK	HGNC:1057
BLM	HGNC:1058
BLMH	HGNC:1059
BLNK	HGNC:14211
BLOC1S1	HGNC:4200
BLOC1S2	HGNC:20984
BLOC1S3	HGNC:20914
BLOC1S4	HGNC:24206
BLOC1S5	HGNC:18561
BLOC1S6	HGNC:8549
BLTP1	HGNC:26953
BLTP2	HGNC:28960
BLTP3A	HGNC:21216
BLTP3B	HGNC:29102
BLVRA	HGNC:1062
BLVRB	HGNC:1063
BLZF1	HGNC:1065
BMAL1	HGNC:701
BMAL2	HGNC:18984
BMERB1	HGNC:19213
BMF	HGNC:24132
BMI1	HGNC:1066
BMP1	HGNC:1067
BMP10	HGNC:20869
BMP15	HGNC:1068
BMP2	HGNC:1069
BMP2K	HGNC:18041
BMP3	HGNC:1070
BMP4	HGNC:1071
BMP5	HGNC:1072
BMP6	HGNC:1073
BMP7	HGNC:1074
BMP8A	HGNC:21650
BMP8B	HGNC:1075
BMPER	HGNC:24154
BMPR1A	HGNC:1076
BMPR1B	HGNC:1077
BMPR2	HGNC:1078
BMS1	HGNC:23505
BMX	HGNC:1079
BNC1	HGNC:1081
BNC2	HGNC:30988
BNIP1	HGNC:1082
BNIP2	HGNC:1083
BNIP3	HGNC:1084
BNIP3L	HGNC:1085
BNIP5	HGNC:33769
BNIPL	HGNC:16976
BOC	HGNC:17173
BOD1	HGNC:25114
BOD1L1	HGNC:31792
BOD1L2	HGNC:28505
BOK	HGNC:1087
BOLA1	HGNC:24263
BOLA2	HGNC:29488
BOLA2B	HGNC:32479
BOLA3	HGNC:24415
BOLL	HGNC:14273
BOP1	HGNC:15519
BORA	HGNC:24724
BORCS5	HGNC:17950
BORCS6	HGNC:25939
BORCS7	HGNC:23516
BORCS8	HGNC:37247
BPGM	HGNC:1093
BPHL	HGNC:1094
BPI	HGNC:1095
BPIFA1	HGNC:15749
BPIFA2	HGNC:16203
BPIFA3	HGNC:16204
BPIFB1	HGNC:16108
BPIFB2	HGNC:16177
BPIFB3	HGNC:16178
BPIFB4	HGNC:16179
BPIFB6	HGNC:16504
BPIFC	HGNC:16503
BPNT1	HGNC:1096
BPNT2	HGNC:26019
BPTF	HGNC:3581
BPY2	HGNC:13508
BPY2B	HGNC:25449
BPY2C	HGNC:18225
BRAF	HGNC:1097
BRAP	HGNC:1099
BRAT1	HGNC:21701
BRCA1	HGNC:1100
BRCA2	HGNC:1101
BRCC3	HGNC:24185
BRD1	HGNC:1102
BRD10	HGNC:23378
BRD2	HGNC:1103
BRD3	HGNC:1104
BRD3OS	HGNC:24742
BRD4	HGNC:13575
BRD7	HGNC:14310
BRD8	HGNC:19874
BRD9	HGNC:25818
BRDT	HGNC:1105
BRF1	HGNC:11551
BRF2	HGNC:17298
BRI3	HGNC:1109
BRI3BP	HGNC:14251
BRICD5	HGNC:28309
BRINP1	HGNC:2687
BRINP2	HGNC:13746
BRINP3	HGNC:22393
BRIP1	HGNC:20473
BRIX1	HGNC:24170
BRK1	HGNC:23057
BRME1	HGNC:28153
BRMS1	HGNC:17262
BRMS1L	HGNC:20512
BROX	HGNC:26512
BRPF1	HGNC:14255
BRPF3	HGNC:14256
BRS3	HGNC:1113
BRSK1	HGNC:18994
BRSK2	HGNC:11405
BRWD1	HGNC:12760
BRWD3	HGNC:17342
BSCL2	HGNC:15832
BSDC1	HGNC:25501
BSG	HGNC:1116
BSN	HGNC:1117
BSND	HGNC:16512
BSPH1	HGNC:33906
BSPRY	HGNC:18232
BST1	HGNC:1118
BST2	HGNC:1119
BSX	HGNC:20450
BTAF1	HGNC:17307
BTBD1	HGNC:1120
BTBD10	HGNC:21445
BTBD16	HGNC:26340
BTBD17	HGNC:33758
BTBD18	HGNC:37214
BTBD19	HGNC:27145
BTBD2	HGNC:15504
BTBD3	HGNC:15854
BTBD6	HGNC:19897
BTBD7	HGNC:18269
BTBD8	HGNC:21019
BTBD9	HGNC:21228
BTC	HGNC:1121
BTD	HGNC:1122
BTF3	HGNC:1125
BTF3L4	HGNC:30547
BTG1	HGNC:1130
BTG2	HGNC:1131
BTG3	HGNC:1132
BTG4	HGNC:13862
BTK	HGNC:1133
BTLA	HGNC:21087
BTN1A1	HGNC:1135
BTN2A1	HGNC:1136
BTN2A2	HGNC:1137
BTN3A1	HGNC:1138
BTN3A2	HGNC:1139
BTN3A3	HGNC:1140
BTNL2	HGNC:1142
BTNL3	HGNC:1143
BTNL8	HGNC:26131
BTNL9	HGNC:24176
BTRC	HGNC:1144
BUB1	HGNC:1148
BUB1B	HGNC:1149
BUB3	HGNC:1151
BUD13	HGNC:28199
BUD23	HGNC:16405
BUD31	HGNC:29629
BYSL	HGNC:1157
BZW1	HGNC:18380
BZW2	HGNC:18808
C10orf105	HGNC:20304
C10orf120	HGNC:25707
C10orf143	HGNC:48677
C10orf53	HGNC:27421
C10orf62	HGNC:23294
C10orf67	HGNC:28716
C10orf71	HGNC:26973
C10orf88	HGNC:25822
C10orf90	HGNC:26563
C10orf95	HGNC:25880
C11orf16	HGNC:1169
C11orf21	HGNC:13231
C11orf24	HGNC:1174
C11orf42	HGNC:28541
C11orf52	HGNC:30531
C11orf54	HGNC:30204
C11orf58	HGNC:16990
C11orf65	HGNC:28519
C11orf68	HGNC:28801
C11orf71	HGNC:25937
C11orf86	HGNC:34442
C11orf87	HGNC:33788
C11orf91	HGNC:34444
C11orf96	HGNC:38675
C11orf97	HGNC:49544
C11orf98	HGNC:51238
C12orf42	HGNC:24729
C12orf43	HGNC:25719
C12orf50	HGNC:26665
C12orf54	HGNC:28553
C12orf56	HGNC:26967
C12orf57	HGNC:29521
C12orf60	HGNC:28726
C12orf71	HGNC:34452
C12orf75	HGNC:35164
C12orf76	HGNC:33790
C13orf42	HGNC:42693
C13orf46	HGNC:53786
C14orf119	HGNC:20270
C14orf132	HGNC:20346
C14orf180	HGNC:33795
C14orf39	HGNC:19849
C14orf93	HGNC:20162
C15orf39	HGNC:24497
C15orf40	HGNC:28443
C15orf61	HGNC:34453
C15orf62	HGNC:34489
C16orf46	HGNC:26525
C16orf54	HGNC:26649
C16orf74	HGNC:23362
C16orf78	HGNC:28479
C16orf82	HGNC:30755
C16orf86	HGNC:33755
C16orf87	HGNC:33754
C16orf89	HGNC:28687
C16orf90	HGNC:34455
C16orf92	HGNC:26346
C16orf95	HGNC:40033
C16orf96	HGNC:40031
C17orf100	HGNC:34494
C17orf107	HGNC:37238
C17orf113	HGNC:53437
C17orf114	HGNC:55343
C17orf50	HGNC:29581
C17orf58	HGNC:27568
C17orf67	HGNC:27900
C17orf75	HGNC:30173
C17orf78	HGNC:26831
C17orf99	HGNC:34490
C18orf32	HGNC:31690
C18orf54	HGNC:13796
C18orf63	HGNC:40037
C19orf12	HGNC:25443
C19orf18	HGNC:28642
C19orf25	HGNC:26711
C19orf33	HGNC:16668
C19orf38	HGNC:34073
C19orf44	HGNC:26141
C19orf47	HGNC:26723
C19orf53	HGNC:24991
C19orf67	HGNC:34354
C19orf73	HGNC:25534
C19orf81	HGNC:40041
C19orf84	HGNC:27112
C19orf85	HGNC:53653
C1D	HGNC:29911
C1GALT1	HGNC:24337
C1GALT1C1	HGNC:24338
C1GALT1C1L	HGNC:51617
C1QA	HGNC:1241
C1QB	HGNC:1242
C1QBP	HGNC:1243
C1QC	HGNC:1245
C1QL1	HGNC:24182
C1QL2	HGNC:24181
C1QL3	HGNC:19359
C1QL4	HGNC:31416
C1QTNF1	HGNC:14324
C1QTNF12	HGNC:32308
C1QTNF2	HGNC:14325
C1QTNF3	HGNC:14326
C1QTNF4	HGNC:14346
C1QTNF5	HGNC:14344
C1QTNF6	HGNC:14343
C1QTNF7	HGNC:14342
C1QTNF8	HGNC:31374
C1QTNF9	HGNC:28732
C1QTNF9B	HGNC:34072
C1R	HGNC:1246
C1RL	HGNC:21265
C1S	HGNC:1247
C1orf105	HGNC:29591
C1orf115	HGNC:25873
C1orf116	HGNC:28667
C1orf122	HGNC:24789
C1orf141	HGNC:32044
C1orf146	HGNC:24032
C1orf159	HGNC:26062
C1orf162	HGNC:28344
C1orf167	HGNC:25262
C1orf174	HGNC:27915
C1orf185	HGNC:28096
C1orf198	HGNC:25900
C1orf202	HGNC:56760
C1orf21	HGNC:15494
C1orf210	HGNC:28755
C1orf216	HGNC:26800
C1orf226	HGNC:34351
C1orf232	HGNC:53426
C1orf35	HGNC:19032
C1orf50	HGNC:28795
C1orf52	HGNC:24871
C1orf53	HGNC:30003
C1orf54	HGNC:26258
C1orf56	HGNC:26045
C1orf74	HGNC:26319
C1orf87	HGNC:28547
C1orf94	HGNC:28250
C2	HGNC:1248
C20orf141	HGNC:16134
C20orf144	HGNC:16137
C20orf173	HGNC:16166
C20orf202	HGNC:37254
C20orf203	HGNC:26592
C20orf204	HGNC:27655
C20orf96	HGNC:16227
C21orf140	HGNC:39602
C21orf58	HGNC:1300
C21orf91	HGNC:16459
C22orf15	HGNC:15558
C22orf23	HGNC:18589
C22orf31	HGNC:26931
C22orf39	HGNC:27012
C22orf42	HGNC:27160
C2CD2	HGNC:1266
C2CD2L	HGNC:29000
C2CD3	HGNC:24564
C2CD4A	HGNC:33627
C2CD4B	HGNC:33628
C2CD4C	HGNC:29417
C2CD4D	HGNC:37210
C2CD5	HGNC:29062
C2orf15	HGNC:28436
C2orf42	HGNC:26056
C2orf49	HGNC:28772
C2orf66	HGNC:33809
C2orf68	HGNC:34353
C2orf69	HGNC:26799
C2orf72	HGNC:27418
C2orf74	HGNC:34439
C2orf76	HGNC:27017
C2orf78	HGNC:34349
C2orf80	HGNC:34352
C2orf81	HGNC:34350
C2orf92	HGNC:49272
C3	HGNC:1318
C3AR1	HGNC:1319
C3orf18	HGNC:24837
C3orf20	HGNC:25320
C3orf22	HGNC:28534
C3orf33	HGNC:26434
C3orf38	HGNC:28384
C3orf49	HGNC:25190
C3orf52	HGNC:26255
C3orf62	HGNC:24771
C3orf70	HGNC:33731
C3orf80	HGNC:40048
C3orf85	HGNC:53432
C4A	HGNC:1323
C4B	HGNC:1324
C4BPA	HGNC:1325
C4BPB	HGNC:1328
C4B_2	HGNC:42398
C4orf17	HGNC:25274
C4orf33	HGNC:27025
C4orf36	HGNC:28386
C4orf46	HGNC:27320
C4orf50	HGNC:33766
C4orf51	HGNC:37264
C4orf54	HGNC:27741
C5	HGNC:1331
C5AR1	HGNC:1338
C5AR2	HGNC:4527
C5orf15	HGNC:20656
C5orf22	HGNC:25639
C5orf24	HGNC:26746
C5orf34	HGNC:24738
C5orf46	HGNC:33768
C5orf47	HGNC:27026
C5orf52	HGNC:35121
C5orf58	HGNC:37272
C5orf63	HGNC:40051
C6	HGNC:1339
C6orf118	HGNC:21233
C6orf120	HGNC:21247
C6orf132	HGNC:21288
C6orf136	HGNC:21301
C6orf141	HGNC:21351
C6orf15	HGNC:13927
C6orf163	HGNC:21403
C6orf47	HGNC:19076
C6orf52	HGNC:20881
C6orf58	HGNC:20960
C6orf62	HGNC:20998
C6orf89	HGNC:21114
C7	HGNC:1346
C7orf25	HGNC:21703
C7orf33	HGNC:21724
C7orf57	HGNC:22247
C7orf78	HGNC:55185
C8A	HGNC:1352
C8B	HGNC:1353
C8G	HGNC:1354
